Rented Bike Count,Hour,Temperature(°C),Humidity(%),Rainfall(mm),Snowfall (cm),Seasons,Holiday
202,23,2.9,63,0,0,Winter,No Holiday
42,0,1.7,86,0.4,0.4,Winter,No Holiday
55,1,0.6,96,0,4,Winter,No Holiday
62,2,0.7,97,0,4.1,Winter,No Holiday
32,3,0.9,97,3.7,4.1,Winter,No Holiday
36,4,1.1,96,0,3.9,Winter,No Holiday
39,5,1,91,0,3.8,Winter,No Holiday
63,6,0.4,95,0,3.8,Winter,No Holiday
174,7,-0.1,97,0,3.8,Winter,No Holiday
391,8,-0.2,97,0,3.7,Winter,No Holiday
214,9,0.5,94,0,3.7,Winter,No Holiday
184,10,2.2,83,0,3.7,Winter,No Holiday
230,11,3.8,72,0,3.4,Winter,No Holiday
283,12,5.3,70,0,1.7,Winter,No Holiday
304,13,6.7,64,0,0.6,Winter,No Holiday
312,14,7.8,57,0,0,Winter,No Holiday
312,15,8.2,62,0,0,Winter,No Holiday
354,16,8.3,60,0,0,Winter,No Holiday
470,17,7.9,68,0,0,Winter,No Holiday
669,18,7.5,70,0,0,Winter,No Holiday
421,19,6.9,73,0,0,Winter,No Holiday
295,20,6.4,77,0,0,Winter,No Holiday
321,21,6,79,0,0,Winter,No Holiday
291,22,5.7,81,0,0,Winter,No Holiday
243,23,5.5,80,0,0,Winter,No Holiday
226,0,4.6,82,0,0,Winter,No Holiday
263,1,4,83,0,0,Winter,No Holiday
197,2,3.7,82,0,0,Winter,No Holiday
133,3,3.5,82,0,0,Winter,No Holiday
63,4,2.7,82,0,0,Winter,No Holiday
58,5,1.8,84,0,0,Winter,No Holiday
72,6,1.2,83,0,0,Winter,No Holiday
108,7,0.6,86,0,0,Winter,No Holiday
203,8,0,77,0,0,Winter,No Holiday
253,9,0.6,64,0,0,Winter,No Holiday
259,10,0.8,60,0,0,Winter,No Holiday
298,11,2.2,50,0,0,Winter,No Holiday
363,12,4,37,0,0,Winter,No Holiday
412,13,5.3,29,0,0,Winter,No Holiday
454,14,6.9,19,0,0,Winter,No Holiday
467,15,6.7,24,0,0,Winter,No Holiday
509,16,5.9,21,0,0,Winter,No Holiday
462,17,4.9,28,0,0,Winter,No Holiday
379,18,3.5,30,0,0,Winter,No Holiday
306,19,2.1,27,0,0,Winter,No Holiday
233,20,1.1,32,0,0,Winter,No Holiday
232,21,0.7,31,0,0,Winter,No Holiday
219,22,0.1,32,0,0,Winter,No Holiday
187,23,-0.6,39,0,0,Winter,No Holiday
182,0,-1.1,44,0,0,Winter,No Holiday
189,1,-1.4,43,0,0,Winter,No Holiday
124,2,-1.5,46,0,0,Winter,No Holiday
103,3,-1.3,42,0,0,Winter,No Holiday
52,4,-1.1,43,0,0,Winter,No Holiday
37,5,-0.7,41,0,0,Winter,No Holiday
54,6,-0.8,44,0,0,Winter,No Holiday
77,7,-1,47,0,0,Winter,No Holiday
158,8,-1.3,54,0,0,Winter,No Holiday
173,9,-0.3,48,0,0,Winter,No Holiday
195,10,2.1,42,0,0,Winter,No Holiday
244,11,4.3,29,0,0,Winter,No Holiday
396,12,5.5,25,0,0,Winter,No Holiday
482,13,6.1,22,0,0,Winter,No Holiday
572,14,7,23,0,0,Winter,No Holiday
612,15,7.5,21,0,0,Winter,No Holiday
688,16,7.6,18,0,0,Winter,No Holiday
589,17,6.9,25,0,0,Winter,No Holiday
402,18,5.2,30,0,0,Winter,No Holiday
297,19,3.1,40,0,0,Winter,No Holiday
232,20,1.3,49,0,0,Winter,No Holiday
239,21,0.2,55,0,0,Winter,No Holiday
230,22,0,54,0,0,Winter,No Holiday
173,23,-0.3,58,0,0,Winter,No Holiday
135,0,-0.9,60,0,0,Winter,No Holiday
122,1,-1.2,63,0,0,Winter,No Holiday
80,2,-1.7,66,0,0,Winter,No Holiday
46,3,-1.9,67,0,0,Winter,No Holiday
46,4,-2.3,69,0,0,Winter,No Holiday
65,5,-2.5,73,0,0,Winter,No Holiday
161,6,-2.7,72,0,0,Winter,No Holiday
402,7,-3.1,68,0,0,Winter,No Holiday
786,8,-2.9,63,0,0,Winter,No Holiday
416,9,-1.1,53,0,0,Winter,No Holiday
289,10,1.9,46,0,0,Winter,No Holiday
356,11,4.6,37,0,0,Winter,No Holiday
428,12,6.9,28,0,0,Winter,No Holiday
444,13,8.1,26,0,0,Winter,No Holiday
455,14,9.9,25,0,0,Winter,No Holiday
521,15,10.3,23,0,0,Winter,No Holiday
555,16,9.5,31,0,0,Winter,No Holiday
646,17,8.7,30,0,0,Winter,No Holiday
929,18,7.2,26,0,0,Winter,No Holiday
619,19,5.5,30,0,0,Winter,No Holiday
483,20,4.3,32,0,0,Winter,No Holiday
512,21,3.3,36,0,0,Winter,No Holiday
443,22,2.7,40,0,0,Winter,No Holiday
308,23,2.8,39,0,0,Winter,No Holiday
236,0,2.6,40,0,0,Winter,No Holiday
213,1,2.1,44,0,0,Winter,No Holiday
145,2,1.5,44,0,0,Winter,No Holiday
102,3,1.1,44,0,0,Winter,No Holiday
62,4,0.9,46,0,0,Winter,No Holiday
72,5,0.6,50,0,0,Winter,No Holiday
183,6,0.6,50,0,0,Winter,No Holiday
443,7,1.3,47,0,0,Winter,No Holiday
767,8,2,51,0,0,Winter,No Holiday
455,9,2.5,51,0,0,Winter,No Holiday
261,10,3.3,47,0,0,Winter,No Holiday
342,11,4.8,41,0,0,Winter,No Holiday
353,12,5.4,37,0,0,Winter,No Holiday
335,13,5.8,39,0,0,Winter,No Holiday
357,14,6.3,40,0,0,Winter,No Holiday
402,15,6.7,48,0,0,Winter,No Holiday
411,16,6.9,54,0,0,Winter,No Holiday
529,17,6.8,57,0,0,Winter,No Holiday
897,18,6.6,62,0,0,Winter,No Holiday
616,19,6.1,44,0,0,Winter,No Holiday
461,20,5.9,44,0,0,Winter,No Holiday
449,21,5.7,46,0,0,Winter,No Holiday
461,22,5.4,49,0,0,Winter,No Holiday
310,23,5.3,53,0,0,Winter,No Holiday
266,0,5.1,52,0,0,Winter,No Holiday
229,1,5,53,0,0,Winter,No Holiday
174,2,5.2,54,0,0,Winter,No Holiday
116,3,5.3,55,0,0,Winter,No Holiday
72,4,5.4,56,0,0,Winter,No Holiday
62,5,5.2,59,0,0,Winter,No Holiday
165,6,5.2,60,0,0,Winter,No Holiday
426,7,5.5,59,0,0,Winter,No Holiday
816,8,5.7,57,0,0,Winter,No Holiday
419,9,6.2,55,0,0,Winter,No Holiday
285,10,6.5,53,0,0,Winter,No Holiday
332,11,7.1,50,0,0,Winter,No Holiday
305,12,7.6,48,0,0,Winter,No Holiday
28,13,7.6,57,0,0,Winter,No Holiday
17,14,5.7,80,0,0,Winter,No Holiday
7,15,4.8,87,4.5,0,Winter,No Holiday
9,16,4.2,89,0,0,Winter,No Holiday
8,17,3.8,90,0,0,Winter,No Holiday
11,18,3.6,90,9.5,0,Winter,No Holiday
19,19,2.5,95,0,0,Winter,No Holiday
8,20,2.7,96,0,0,Winter,No Holiday
10,21,2.4,95,9,0,Winter,No Holiday
13,22,2.3,96,0,0,Winter,No Holiday
23,23,1.8,96,0,0,Winter,No Holiday
71,0,2,96,2,0,Spring,Holiday
147,1,2.1,97,0,0,Spring,Holiday
180,2,2,97,0,0,Spring,Holiday
92,3,1.6,97,0.1,0,Spring,Holiday
28,4,1.6,97,0,0,Spring,Holiday
11,5,2.2,97,0,0,Spring,Holiday
33,6,3,96,0.4,0,Spring,Holiday
61,7,2.6,89,0,0,Spring,Holiday
148,8,1.5,80,0,0,Spring,Holiday
160,9,0.1,78,0,0,Spring,Holiday
191,10,0.1,53,0,0,Spring,Holiday
239,11,0.8,52,0,0,Spring,Holiday
311,12,0.5,46,0,0,Spring,Holiday
358,13,1.4,37,0,0,Spring,Holiday
375,14,1.2,36,0,0,Spring,Holiday
458,15,1.6,35,0,0,Spring,Holiday
460,16,1.4,33,0,0,Spring,Holiday
423,17,0.4,37,0,0,Spring,Holiday
317,18,-0.8,40,0,0,Spring,Holiday
231,19,-1.7,45,0,0,Spring,Holiday
246,20,-2.2,49,0,0,Spring,Holiday
212,21,-3,50,0,0,Spring,Holiday
190,22,-3.6,52,0,0,Spring,Holiday
190,23,-4,52,0,0,Spring,Holiday
156,0,-4.3,53,0,0,Spring,No Holiday
108,1,-4.6,52,0,0,Spring,No Holiday
71,2,-5.3,52,0,0,Spring,No Holiday
49,3,-5.7,50,0,0,Spring,No Holiday
47,4,-5.8,48,0,0,Spring,No Holiday
65,5,-6.1,49,0,0,Spring,No Holiday
135,6,-6.4,50,0,0,Spring,No Holiday
401,7,-6.6,52,0,0,Spring,No Holiday
617,8,-6.2,45,0,0,Spring,No Holiday
343,9,-4.6,34,0,0,Spring,No Holiday
274,10,-1.8,30,0,0,Spring,No Holiday
343,11,0.1,30,0,0,Spring,No Holiday
388,12,1.8,26,0,0,Spring,No Holiday
375,13,2.3,22,0,0,Spring,No Holiday
450,14,3.4,23,0,0,Spring,No Holiday
463,15,4.3,22,0,0,Spring,No Holiday
574,16,5.2,21,0,0,Spring,No Holiday
631,17,4.3,21,0,0,Spring,No Holiday
854,18,3.5,22,0,0,Spring,No Holiday
568,19,2,26,0,0,Spring,No Holiday
427,20,1.2,35,0,0,Spring,No Holiday
396,21,1,34,0,0,Spring,No Holiday
414,22,0.5,38,0,0,Spring,No Holiday
284,23,0.3,38,0,0,Spring,No Holiday
218,0,0.5,34,0,0,Spring,No Holiday
229,1,0.6,36,0,0,Spring,No Holiday
176,2,0.9,35,0,0,Spring,No Holiday
149,3,0.8,38,0,0,Spring,No Holiday
93,4,0.6,43,0,0,Spring,No Holiday
55,5,0.8,39,0,0,Spring,No Holiday
71,6,0.5,42,0,0,Spring,No Holiday
159,7,0.1,43,0,0,Spring,No Holiday
306,8,0.4,38,0,0,Spring,No Holiday
329,9,2.2,30,0,0,Spring,No Holiday
354,10,5.1,27,0,0,Spring,No Holiday
431,11,8.1,21,0,0,Spring,No Holiday
605,12,10.7,16,0,0,Spring,No Holiday
771,13,12.2,14,0,0,Spring,No Holiday
1025,14,14.4,14,0,0,Spring,No Holiday
1238,15,16,14,0,0,Spring,No Holiday
1285,16,15.8,15,0,0,Spring,No Holiday
1197,17,15,22,0,0,Spring,No Holiday
920,18,13.9,26,0,0,Spring,No Holiday
630,19,12.7,32,0,0,Spring,No Holiday
631,20,11.1,51,0,0,Spring,No Holiday
588,21,10.3,52,0,0,Spring,No Holiday
516,22,10.2,49,0,0,Spring,No Holiday
215,23,9.4,74,0,0,Spring,No Holiday
161,0,8.5,87,0,0,Spring,No Holiday
118,1,8.3,91,0,0,Spring,No Holiday
95,2,8.3,95,0,0,Spring,No Holiday
90,3,8.5,96,0.1,0,Spring,No Holiday
34,4,8.8,95,0,0,Spring,No Holiday
15,5,8.8,96,0,0,Spring,No Holiday
20,6,8.6,96,0.2,0,Spring,No Holiday
23,7,8.4,97,0,0,Spring,No Holiday
70,8,8.3,97,0,0,Spring,No Holiday
157,9,8.8,97,0.2,0,Spring,No Holiday
239,10,9.8,90,0,0,Spring,No Holiday
273,11,10.1,88,0,0,Spring,No Holiday
358,12,10.7,85,0,0,Spring,No Holiday
429,13,10.8,84,0,0,Spring,No Holiday
475,14,11.2,83,0,0,Spring,No Holiday
468,15,11.7,81,0,0,Spring,No Holiday
396,16,11.7,82,0,0,Spring,No Holiday
492,17,11.8,82,0,0,Spring,No Holiday
436,18,11.5,81,0,0,Spring,No Holiday
289,19,11.2,81,0,0,Spring,No Holiday
26,20,11.3,80,0,0,Spring,No Holiday
7,21,10.6,89,2,0,Spring,No Holiday
8,22,9.6,92,0,0,Spring,No Holiday
9,23,8.7,91,0,0,Spring,No Holiday
22,0,7.6,88,9,0,Spring,No Holiday
23,1,7,88,0,0,Spring,No Holiday
9,2,6.3,89,0,0,Spring,No Holiday
2,3,5.7,92,1.5,0,Spring,No Holiday
4,4,5.1,90,0,0,Spring,No Holiday
22,5,4.7,89,0,0,Spring,No Holiday
20,6,4.2,87,2,0,Spring,No Holiday
85,7,3.8,87,0,0,Spring,No Holiday
184,8,3.6,88,0,0,Spring,No Holiday
211,9,3.7,85,0,0,Spring,No Holiday
232,10,4.4,80,0,0,Spring,No Holiday
322,11,6.1,66,0,0,Spring,No Holiday
438,12,7.6,58,0,0,Spring,No Holiday
465,13,8.3,51,0,0,Spring,No Holiday
550,14,10,44,0,0,Spring,No Holiday
637,15,10.3,43,0,0,Spring,No Holiday
718,16,11,39,0,0,Spring,No Holiday
865,17,10,43,0,0,Spring,No Holiday
1155,18,8.1,47,0,0,Spring,No Holiday
782,19,5.8,53,0,0,Spring,No Holiday
578,20,4.3,57,0,0,Spring,No Holiday
533,21,3.1,59,0,0,Spring,No Holiday
466,22,2.3,63,0,0,Spring,No Holiday
274,23,1.9,60,0,0,Spring,No Holiday
224,0,1.3,69,0,0,Spring,No Holiday
188,1,0.8,67,0,0,Spring,No Holiday
122,2,0.3,71,0,0,Spring,No Holiday
82,3,0.1,71,0,0,Spring,No Holiday
79,4,-0.5,75,0,0,Spring,No Holiday
80,5,-0.9,78,0,0,Spring,No Holiday
214,6,-1,77,0,0,Spring,No Holiday
583,7,-1,78,0,0,Spring,No Holiday
997,8,-0.7,76,0,0,Spring,No Holiday
556,9,1.2,62,0,0,Spring,No Holiday
380,10,3.7,51,0,0,Spring,No Holiday
475,11,6.3,41,0,0,Spring,No Holiday
504,12,8.5,34,0,0,Spring,No Holiday
528,13,9.3,27,0,0,Spring,No Holiday
567,14,9.2,27,0,0,Spring,No Holiday
616,15,10.1,24,0,0,Spring,No Holiday
680,16,10.6,26,0,0,Spring,No Holiday
883,17,10.2,27,0,0,Spring,No Holiday
1246,18,8.7,28,0,0,Spring,No Holiday
833,19,7.1,30,0,0,Spring,No Holiday
666,20,6.1,31,0,0,Spring,No Holiday
625,21,5.5,33,0,0,Spring,No Holiday
514,22,4.5,40,0,0,Spring,No Holiday
361,23,3.5,44,0,0,Spring,No Holiday
289,0,2.8,45,0,0,Spring,No Holiday
194,1,2.8,46,0,0,Spring,No Holiday
134,2,2.6,50,0,0,Spring,No Holiday
92,3,2.7,55,0,0,Spring,No Holiday
49,4,2.6,61,0,0,Spring,No Holiday
97,5,2.5,63,0,0,Spring,No Holiday
232,6,2.4,65,0,0,Spring,No Holiday
598,7,2.2,65,0,0,Spring,No Holiday
1032,8,2.6,63,0,0,Spring,No Holiday
566,9,3.8,58,0,0,Spring,No Holiday
410,10,5.2,52,0,0,Spring,No Holiday
441,11,8,43,0,0,Spring,No Holiday
550,12,9.6,39,0,0,Spring,No Holiday
509,13,9.9,39,0,0,Spring,No Holiday
505,14,9.8,38,0,0,Spring,No Holiday
620,15,10.2,34,0,0,Spring,No Holiday
646,16,10.4,36,0,0,Spring,No Holiday
849,17,10.4,37,0,0,Spring,No Holiday
1365,18,9.6,42,0,0,Spring,No Holiday
799,19,8.9,44,0,0,Spring,No Holiday
587,20,8.5,46,0,0,Spring,No Holiday
411,21,7.9,56,0,0,Spring,No Holiday
147,22,7.2,60,0,0,Spring,No Holiday
48,23,6,79,0,0,Spring,No Holiday
49,0,5.2,83,0.5,0,Spring,No Holiday
23,1,4.7,86,0,0,Spring,No Holiday
19,2,4.2,88,0,0,Spring,No Holiday
12,3,3.8,90,2,0,Spring,No Holiday
8,4,3.3,90,0,0,Spring,No Holiday
17,5,3.1,90,0,0,Spring,No Holiday
32,6,3.1,89,1.5,0,Spring,No Holiday
64,7,3,90,0,0,Spring,No Holiday
88,8,3,94,0,0,Spring,No Holiday
100,9,3.4,90,0.5,0,Spring,No Holiday
165,10,3.6,88,0,0,Spring,No Holiday
290,11,4.5,82,0,0,Spring,No Holiday
375,12,5.6,72,0,0,Spring,No Holiday
405,13,6.7,65,0,0,Spring,No Holiday
452,14,7.7,62,0,0,Spring,No Holiday
555,15,9.2,53,0,0,Spring,No Holiday
594,16,9.5,56,0,0,Spring,No Holiday
757,17,7.5,64,0,0,Spring,No Holiday
1091,18,5.9,68,0,0,Spring,No Holiday
683,19,4.5,72,0,0,Spring,No Holiday
586,20,3.3,74,0,0,Spring,No Holiday
533,21,3.1,74,0,0,Spring,No Holiday
498,22,2.8,74,0,0,Spring,No Holiday
315,23,2.8,73,0,0,Spring,No Holiday
272,0,3,72,0,0,Spring,No Holiday
228,1,2.8,73,0,0,Spring,No Holiday
155,2,2.8,74,0,0,Spring,No Holiday
105,3,2.7,75,0,0,Spring,No Holiday
66,4,2.5,76,0,0,Spring,No Holiday
88,5,2.5,76,0,0,Spring,No Holiday
195,6,2.5,71,0,0,Spring,No Holiday
574,7,1.6,76,0,0,Spring,No Holiday
1041,8,1.8,67,0,0,Spring,No Holiday
570,9,3.5,60,0,0,Spring,No Holiday
361,10,4.8,54,0,0,Spring,No Holiday
444,11,5.9,51,0,0,Spring,No Holiday
510,12,6.8,51,0,0,Spring,No Holiday
509,13,7.5,44,0,0,Spring,No Holiday
542,14,8,42,0,0,Spring,No Holiday
611,15,7.7,51,0,0,Spring,No Holiday
686,16,9.6,38,0,0,Spring,No Holiday
834,17,8.9,46,0,0,Spring,No Holiday
1231,18,7,55,0,0,Spring,No Holiday
718,19,5.4,60,0,0,Spring,No Holiday
535,20,4.3,67,0,0,Spring,No Holiday
537,21,3.5,69,0,0,Spring,No Holiday
521,22,2.9,69,0,0,Spring,No Holiday
309,23,2.5,72,0,0,Spring,No Holiday
328,0,2.1,74,0,0,Spring,No Holiday
305,1,2,75,0,0,Spring,No Holiday
241,2,1.6,79,0,0,Spring,No Holiday
139,3,1.3,80,0,0,Spring,No Holiday
91,4,0.9,81,0,0,Spring,No Holiday
79,5,0.8,80,0,0,Spring,No Holiday
74,6,1.1,78,0,0,Spring,No Holiday
208,7,0.9,78,0,0,Spring,No Holiday
340,8,1.5,73,0,0,Spring,No Holiday
381,9,2.7,71,0,0,Spring,No Holiday
416,10,3.5,65,0,0,Spring,No Holiday
497,11,5.7,58,0,0,Spring,No Holiday
650,12,7.1,50,0,0,Spring,No Holiday
757,13,8.2,42,0,0,Spring,No Holiday
906,14,9.2,38,0,0,Spring,No Holiday
931,15,8.1,36,0,0,Spring,No Holiday
972,16,8.3,37,0,0,Spring,No Holiday
829,17,7.7,46,0,0,Spring,No Holiday
664,18,6.2,61,0,0,Spring,No Holiday
573,19,5.3,67,0,0,Spring,No Holiday
447,20,5.2,69,0,0,Spring,No Holiday
470,21,5,73,0,0,Spring,No Holiday
421,22,5,75,0,0,Spring,No Holiday
345,23,5.1,75,0,0,Spring,No Holiday
376,0,5.1,77,0,0,Spring,No Holiday
222,1,4.8,80,0,0,Spring,No Holiday
171,2,4.7,78,0,0,Spring,No Holiday
115,3,4.4,80,0,0,Spring,No Holiday
80,4,4.2,81,0,0,Spring,No Holiday
45,5,3.9,85,0,0,Spring,No Holiday
63,6,3.4,85,0,0,Spring,No Holiday
119,7,2.9,84,0,0,Spring,No Holiday
212,8,2.8,82,0,0,Spring,No Holiday
289,9,3.9,77,0,0,Spring,No Holiday
394,10,5.9,69,0,0,Spring,No Holiday
425,11,7.6,54,0,0,Spring,No Holiday
666,12,9.2,40,0,0,Spring,No Holiday
843,13,10.3,31,0,0,Spring,No Holiday
1154,14,11.6,20,0,0,Spring,No Holiday
1294,15,11.9,26,0,0,Spring,No Holiday
1205,16,11.9,25,0,0,Spring,No Holiday
1028,17,11.1,25,0,0,Spring,No Holiday
776,18,9.4,22,0,0,Spring,No Holiday
596,19,7.8,28,0,0,Spring,No Holiday
530,20,6.7,32,0,0,Spring,No Holiday
533,21,5.7,34,0,0,Spring,No Holiday
419,22,5.3,31,0,0,Spring,No Holiday
288,23,4.2,34,0,0,Spring,No Holiday
222,0,3.5,46,0,0,Spring,No Holiday
163,1,2.9,51,0,0,Spring,No Holiday
95,2,2.7,46,0,0,Spring,No Holiday
60,3,2.3,48,0,0,Spring,No Holiday
47,4,2.8,52,0,0,Spring,No Holiday
106,5,3.3,53,0,0,Spring,No Holiday
261,6,2.8,57,0,0,Spring,No Holiday
662,7,3,53,0,0,Spring,No Holiday
1066,8,3.8,47,0,0,Spring,No Holiday
604,9,4.8,43,0,0,Spring,No Holiday
406,10,6.6,40,0,0,Spring,No Holiday
463,11,9.2,33,0,0,Spring,No Holiday
581,12,11.7,32,0,0,Spring,No Holiday
588,13,13.6,34,0,0,Spring,No Holiday
603,14,14.9,34,0,0,Spring,No Holiday
694,15,15.3,32,0,0,Spring,No Holiday
752,16,14.5,34,0,0,Spring,No Holiday
931,17,13.7,38,0,0,Spring,No Holiday
1425,18,12.2,43,0,0,Spring,No Holiday
946,19,10.6,47,0,0,Spring,No Holiday
801,20,9.4,50,0,0,Spring,No Holiday
771,21,8.7,49,0,0,Spring,No Holiday
695,22,7.8,49,0,0,Spring,No Holiday
397,23,6.8,56,0,0,Spring,No Holiday
309,0,6.4,62,0,0,Spring,No Holiday
231,1,5.9,65,0,0,Spring,No Holiday
161,2,5.4,66,0,0,Spring,No Holiday
103,3,5.5,62,0,0,Spring,No Holiday
88,4,6.2,59,0,0,Spring,No Holiday
97,5,6.8,56,0,0,Spring,No Holiday
252,6,7,58,0,0,Spring,No Holiday
668,7,7.2,56,0,0,Spring,No Holiday
1215,8,8,48,0,0,Spring,No Holiday
616,9,9.4,44,0,0,Spring,No Holiday
428,10,10.9,40,0,0,Spring,No Holiday
571,11,12.6,49,0,0,Spring,No Holiday
626,12,15.5,47,0,0,Spring,No Holiday
678,13,17.1,42,0,0,Spring,No Holiday
705,14,18.3,43,0,0,Spring,No Holiday
815,15,18.6,47,0,0,Spring,No Holiday
890,16,17.6,53,0,0,Spring,No Holiday
1085,17,16.9,62,0,0,Spring,No Holiday
1749,18,15.7,68,0,0,Spring,No Holiday
1224,19,14.1,77,0,0,Spring,No Holiday
986,20,13.9,77,0,0,Spring,No Holiday
982,21,13.7,79,0,0,Spring,No Holiday
912,22,13.5,81,0,0,Spring,No Holiday
572,23,13.4,81,0,0,Spring,No Holiday
412,0,13.6,79,0,0,Spring,No Holiday
309,1,13.7,73,0,0,Spring,No Holiday
226,2,13.8,70,0,0,Spring,No Holiday
142,3,14,67,0,0,Spring,No Holiday
82,4,14,70,0,0,Spring,No Holiday
123,5,14.1,69,0,0,Spring,No Holiday
290,6,14.1,69,0,0,Spring,No Holiday
786,7,14.1,69,0,0,Spring,No Holiday
1371,8,14.2,67,0,0,Spring,No Holiday
761,9,14.6,62,0,0,Spring,No Holiday
552,10,15.7,58,0,0,Spring,No Holiday
643,11,17.5,55,0,0,Spring,No Holiday
813,12,19.9,44,0,0,Spring,No Holiday
789,13,20.9,44,0,0,Spring,No Holiday
878,14,21.1,42,0,0,Spring,No Holiday
1025,15,21.7,39,0,0,Spring,No Holiday
1049,16,21.7,41,0,0,Spring,No Holiday
1325,17,20.5,49,0,0,Spring,No Holiday
2100,18,19.2,53,0,0,Spring,No Holiday
1478,19,17.9,54,0,0,Spring,No Holiday
1275,20,17.2,60,0,0,Spring,No Holiday
1181,21,16.8,67,0,0,Spring,No Holiday
983,22,16.2,71,0,0,Spring,No Holiday
587,23,16.1,69,0,0,Spring,No Holiday
466,0,16,69,0,0,Spring,No Holiday
355,1,16.3,68,0,0,Spring,No Holiday
203,2,16.5,68,0,0,Spring,No Holiday
51,3,16.5,69,0,0,Spring,No Holiday
9,4,15.1,86,0,0,Spring,No Holiday
8,5,14.5,94,0,0,Spring,No Holiday
10,6,14.4,96,8,0,Spring,No Holiday
15,7,14.3,97,0,0,Spring,No Holiday
39,8,14.1,97,0,0,Spring,No Holiday
32,9,14.1,98,17,0,Spring,No Holiday
27,10,14.2,98,0,0,Spring,No Holiday
65,11,13.9,98,0,0,Spring,No Holiday
204,12,13.3,97,2,0,Spring,No Holiday
269,13,12.7,97,0,0,Spring,No Holiday
289,14,12.1,97,0,0,Spring,No Holiday
329,15,11.6,97,0,0,Spring,No Holiday
214,16,10.7,98,0,0,Spring,No Holiday
411,17,10.9,98,0,0,Spring,No Holiday
676,18,10.4,98,0,0,Spring,No Holiday
606,19,10.4,98,0,0,Spring,No Holiday
533,20,10.5,97,0,0,Spring,No Holiday
567,21,10.4,96,0,0,Spring,No Holiday
506,22,9.8,90,0,0,Spring,No Holiday
343,23,9.3,90,0,0,Spring,No Holiday
287,0,8.4,86,0,0,Spring,No Holiday
278,1,7.2,83,0,0,Spring,No Holiday
178,2,6.7,72,0,0,Spring,No Holiday
102,3,6.1,67,0,0,Spring,No Holiday
85,4,5.7,62,0,0,Spring,No Holiday
85,5,5.2,60,0,0,Spring,No Holiday
222,6,4.4,61,0,0,Spring,No Holiday
652,7,3.7,59,0,0,Spring,No Holiday
1176,8,3.8,56,0,0,Spring,No Holiday
683,9,5.2,51,0,0,Spring,No Holiday
507,10,6.7,46,0,0,Spring,No Holiday
557,11,8.2,45,0,0,Spring,No Holiday
705,12,9.4,40,0,0,Spring,No Holiday
715,13,10.4,38,0,0,Spring,No Holiday
772,14,11,36,0,0,Spring,No Holiday
923,15,11.9,32,0,0,Spring,No Holiday
976,16,11.6,31,0,0,Spring,No Holiday
1160,17,11.2,30,0,0,Spring,No Holiday
1641,18,10,33,0,0,Spring,No Holiday
974,19,8.1,36,0,0,Spring,No Holiday
774,20,6.7,41,0,0,Spring,No Holiday
710,21,5.8,43,0,0,Spring,No Holiday
660,22,4.9,46,0,0,Spring,No Holiday
455,23,4.2,47,0,0,Spring,No Holiday
414,0,3.7,48,0,0,Spring,No Holiday
366,1,3,52,0,0,Spring,No Holiday
268,2,2.3,56,0,0,Spring,No Holiday
157,3,1.8,59,0,0,Spring,No Holiday
103,4,1.3,61,0,0,Spring,No Holiday
60,5,1,62,0,0,Spring,No Holiday
109,6,0.8,63,0,0,Spring,No Holiday
193,7,0.5,64,0,0,Spring,No Holiday
384,8,1.3,57,0,0,Spring,No Holiday
520,9,3.4,49,0,0,Spring,No Holiday
561,10,6,43,0,0,Spring,No Holiday
742,11,8,39,0,0,Spring,No Holiday
933,12,10,38,0,0,Spring,No Holiday
1111,13,10.9,32,0,0,Spring,No Holiday
1294,14,12.1,29,0,0,Spring,No Holiday
1514,15,13.2,23,0,0,Spring,No Holiday
1440,16,13.7,28,0,0,Spring,No Holiday
1272,17,12.1,34,0,0,Spring,No Holiday
934,18,10.6,42,0,0,Spring,No Holiday
718,19,8.8,49,0,0,Spring,No Holiday
688,20,7.9,54,0,0,Spring,No Holiday
624,21,7.4,54,0,0,Spring,No Holiday
562,22,7,55,0,0,Spring,No Holiday
422,23,6.4,59,0,0,Spring,No Holiday
407,0,5.9,56,0,0,Spring,No Holiday
309,1,5.7,55,0,0,Spring,No Holiday
226,2,5.5,56,0,0,Spring,No Holiday
174,3,5.5,57,0,0,Spring,No Holiday
106,4,5.6,55,0,0,Spring,No Holiday
67,5,5.6,55,0,0,Spring,No Holiday
73,6,5.7,54,0,0,Spring,No Holiday
152,7,5.5,58,0,0,Spring,No Holiday
293,8,5.9,58,0,0,Spring,No Holiday
398,9,6.3,53,0,0,Spring,No Holiday
460,10,7.2,53,0,0,Spring,No Holiday
587,11,8.5,49,0,0,Spring,No Holiday
751,12,9.8,46,0,0,Spring,No Holiday
881,13,10.6,43,0,0,Spring,No Holiday
993,14,11,41,0,0,Spring,No Holiday
1128,15,12,37,0,0,Spring,No Holiday
1059,16,12.3,30,0,0,Spring,No Holiday
603,17,11.1,42,0,0,Spring,No Holiday
365,18,10.4,47,0,0,Spring,No Holiday
237,19,10,53,0,0,Spring,No Holiday
146,20,9.2,66,0,0,Spring,No Holiday
71,21,8.8,72,0,0,Spring,No Holiday
70,22,8.1,76,0,0,Spring,No Holiday
53,23,7.4,80,0,0,Spring,No Holiday
67,0,7,81,0.5,0,Spring,No Holiday
38,1,6.7,84,0,0,Spring,No Holiday
28,2,6.6,86,0,0,Spring,No Holiday
